season_id,episode_id,scene_id,utterance_id,speaker,emotion,tokens,sentences
trn,e07,c12,u003,Joey Tribbiani,neutral,"[['Sorry', ',', 'that', 'was', 'wax', '.']]","Sorry, that was wax."
trn,e07,c12,u004,Phoebe Buffay,scared,"[['Oh', ',', 'poor', 'little', 'Tooty', 'is', 'scared', 'to', 'death', '.'], ['We', 'should', 'find', 'his', 'owner', '.']]","Oh, poor little Tooty is scared to death. We should find his owner."
trn,e07,c12,u005,Ross Geller,neutral,"[['Why', 'do', ""n't"", 'we', 'just', 'put', ""'"", 'poor', 'little', 'Tooty', ""'"", 'out', 'in', 'the', 'hall', '?']]",Why don't we just put 'poor little Tooty' out in the hall?
trn,e07,c12,u006,Rachel Green,scared,"[['During', 'a', 'blackout', '?'], ['He', ""'d"", 'get', 'trampled', '!']]",During a blackout? He'd get trampled!
trn,e07,c12,u007,Ross Geller,neutral,"[['Yeah', '?']]",Yeah?
trn,e07,c14,u001,Phoebe Buffay,scared,"[['Oh', 'no', ',', 'the', 'Mendels', ',', 'they', 'hate', 'all', 'living', 'things', ',', 'right', '?']]","Oh no, the Mendels, they hate all living things, right?"
trn,e07,c14,u002,Rachel Green,powerful,"[['Oh', '.'], ['Hi', '.'], ['We', 'just', 'found', 'this', 'cat', 'and', 'we', ""'re"", 'looking', 'for', 'the', 'owner', '.']]",Oh. Hi. We just found this cat and we're looking for the owner.
trn,e07,c14,u003,Mr. Heckles,angry,"[['Er', ',', 'yeah', ',', 'it', ""'s"", 'mine', '.']]","Er, yeah, it's mine."
trn,e07,c14,u004,Phoebe Buffay,angry,"[['He', 'seems', 'to', 'hate', 'you', '.'], ['Are', 'you', 'sure', '?']]",He seems to hate you. Are you sure?
trn,e07,c14,u005,Mr. Heckles,angry,"[['Yeah', ',', 'it', ""'s"", 'my', 'cat', '.'], ['Give', 'me', 'my', 'cat', '.']]","Yeah, it's my cat. Give me my cat."
trn,e07,c14,u006,Phoebe Buffay,angry,"[['Wait', 'a', 'minute', '.'], ['What', ""'s"", 'his', 'name', '?']]",Wait a minute. What's his name?
trn,e07,c14,u007,Mr. Heckles,scared,"[['Ehhhh', '...'], ['B', '-', 'Buttons', '.']]",Ehhhh... B-Buttons.
trn,e07,c14,u008,Rachel Green,powerful,"[['Bob', 'Buttons', '?']]",Bob Buttons?
trn,e07,c14,u009,Mr. Heckles,peaceful,"[['Mmm.', 'Bob', 'Buttons', '.'], ['Here', ',', 'Bob', 'Buttons', '.']]","Mmm. Bob Buttons. Here, Bob Buttons."
trn,e07,c14,u010,Phoebe Buffay,angry,"[['Oooh', '!'], ['You', 'are', 'a', 'very', 'bad', 'man', '!']]",Oooh! You are a very bad man!
trn,e07,c14,u011,Mr. Heckles,angry,"[['You', 'owe', 'me', 'a', 'cat', '.']]",You owe me a cat.
trn,e07,c16,u001,Ross Geller,joy,"[['Lucky', 'sixes', '....']]",Lucky sixes....
trn,e07,c16,u002,Rachel Green,joy,"[['Everybody', ',', 'this', 'is', 'Paolo', '.'], ['Paolo', ',', 'I', 'want', 'you', 'to', 'meet', 'my', 'friends', '.'], ['This', 'is', 'Monica', '.']]","Everybody, this is Paolo. Paolo, I want you to meet my friends. This is Monica."
trn,e07,c16,u003,Monica Geller,joy,"[['Hi', '!']]",Hi!
trn,e07,c16,u004,Rachel Green,joy,"[['And', 'Joey', '....']]",And Joey....
trn,e07,c16,u005,Monica Geller,joy,"[['Hi', '!']]",Hi!
trn,e07,c16,u006,Rachel Green,joy,"[['And', 'Ross', '.']]",And Ross.
trn,e07,c16,u007,Monica Geller,joy,"[['Hi', '!']]",Hi!
trn,e07,c16,u009,Rachel Green,neutral,"[['He', 'does', ""n't"", 'speak', 'much', 'English', '.']]",He doesn't speak much English.
trn,e07,c16,u010,Paolo,joy,"[['Monopoly', '!']]",Monopoly!
trn,e07,c16,u011,Rachel Green,joy,"[['Look', 'at', 'that', '!']]",Look at that!
trn,e07,c16,u012,Ross Geller,joy,"[['So', ',', 'um', '...'], ['where', 'did', 'Paolo', 'come', 'from', '?']]","So, um... where did Paolo come from?"
trn,e07,c16,u013,Rachel Green,joy,"[['Oh', '...'], ['Italy', ',', 'I', 'think', '.']]","Oh... Italy, I think."
trn,e07,c16,u014,Ross Geller,joy,"[['No', ',', 'I', 'mean', 'tonight', ',', 'in', 'the', 'building', '.'], ['Suddenly', '.'], ['Into', 'our', 'lives', '.']]","No, I mean tonight, in the building. Suddenly. Into our lives."
trn,e07,c16,u015,Rachel Green,sad,"[['Well', ',', 'the', 'cat', '...'], ['the', 'cat', 'turned', 'out', 'to', 'be', 'Paolo', ""'s"", 'cat', '!']]","Well, the cat... the cat turned out to be Paolo's cat!"
trn,e07,c16,u016,Ross Geller,joy,"[['That', ',', 'that', 'is', 'funny', '...'], ['....'], ['and', 'Rachel', 'keeps', 'touching', 'him', '.']]","That, that is funny... .... and Rachel keeps touching him."
trn,e07,c16,u018,Phoebe Buffay,powerful,"[['Alright', '.'], ['I', 'looked', 'all', 'over', 'the', 'building', 'and', 'I', 'could', ""n't"", 'find', 'the', 'kitty', 'anywhere', '.']]",Alright. I looked all over the building and I couldn't find the kitty anywhere.
trn,e07,c16,u019,Rachel Green,neutral,"[['Oh', ',', 'I', 'found', 'him', '.'], ['He', 'was', 'Paolo', ""'s"", 'cat', '.']]","Oh, I found him. He was Paolo's cat."
trn,e07,c16,u020,Phoebe Buffay,neutral,"[['Ah', '!'], ['Well', '!'], ['There', 'you', 'go', '!'], ['Last', 'to', 'know', 'again', '!'], ['And', 'I', ""'m"", 'guessing', '...'], ['since', 'nobody', 'told', 'me', '...'], ['this', 'is', 'Paolo', '.']]",Ah! Well! There you go! Last to know again! And I'm guessing... since nobody told me... this is Paolo.
trn,e07,c16,u021,Rachel Green,neutral,"[['Ah', ',', 'Paolo', ',', 'this', 'is', 'Phoebe', '.']]","Ah, Paolo, this is Phoebe."
trn,e07,c16,u023,Phoebe Buffay,joy,"[['You', 'betcha', '!']]",You betcha!
trn,e07,c17,u001,Chandler Bing,peaceful,"[['Ah', ',', 'let', ""'s"", 'see', '.'], ['What', 'next', '?'], ['Blow', 'a', 'bubble', '.'], ['A', 'bubble', ""'s"", 'good', '.'], ['It', ""'s"", 'got', 'a', '...'], ['boyish', 'charm', ',', 'it', ""'s"", 'impish', '.'], ['Here', 'we', 'go', '.']]","Ah, let's see. What next? Blow a bubble. A bubble's good. It's got a... boyish charm, it's impish. Here we go."
trn,e07,c17,u003,Chandler Bing,joy,"[['Nice', 'going', ',', 'imp', '.'], ['OK', ',', 'it', ""'s"", 'OK', '.'], ['All', 'I', 'need', 'to', 'do', 'is', 'reach', 'over', 'and', 'put', 'it', 'in', 'my', 'mouth', '.']]","Nice going, imp. OK, it's OK. All I need to do is reach over and put it in my mouth."
trn,e07,c17,u004,Chandler Bing,scared,"[['Good', 'save', '!'], ['We', ""'re"", 'back', 'on', 'track', ',', 'and', 'I', ""'m"", '...'], ['..'], ['chewing', 'someone', 'else', ""'s"", 'gum', '.'], ['This', 'is', 'not', 'my', 'gum', '.'], ['Oh', 'my', 'God', '!'], ['Oh', 'my', 'God', '!'], ['And', 'now', 'you', ""'re"", 'choking', '.']]","Good save! We're back on track, and I'm... ..chewing someone else's gum. This is not my gum. Oh my God! Oh my God! And now you're choking."
trn,e07,c17,u006,Jill Goodacre,scared,"[['Are', 'you', 'alright', '?']]",Are you alright?
trn,e07,c17,u008,Jill Goodacre,powerful,"[['My', 'God', ',', 'you', ""'re"", 'choking', '!'], ['That', 'better', '?']]","My God, you're choking! That better?"
trn,e07,c17,u009,Chandler Bing,neutral,"[['Yes', '...'], ['thank', 'you', '.'], ['That', 'was', '...'], ['that', 'was', '....']]",Yes... thank you. That was... that was....
trn,e07,c17,u010,Jill Goodacre,neutral,"[['Perfection', '?']]",Perfection?
trn,e07,c20,u001,Phoebe Buffay,scared,"[['Oh', ',', 'look', 'look', 'look', '.'], ['The', 'last', 'candle', ""'s"", 'about', 'to', 'burn', 'out', '.'], ['10', ',', '9', ',', '8', ',', '7', '...'], ['...'], ['negative', '46', ',', 'negative', '47', ',', 'negative', '48', '....']]","Oh, look look look. The last candle's about to burn out. 10, 9, 8, 7... ... negative 46, negative 47, negative 48...."
trn,e07,c20,u002,Ross Geller,neutral,"[['Thank', 'you', '.']]",Thank you.
trn,e07,c20,u003,Phoebe Buffay,joy,"[['Thanks', '.']]",Thanks.
trn,e07,c20,u004,Ross Geller,scared,"[['Kinda', '...'], ['spooky', 'without', 'any', 'lights', '.']]",Kinda... spooky without any lights.
trn,e07,c20,u005,Joey Tribbiani,joy,"[['Bwah', '-', 'hah', '-', 'hah', '!']]",Bwah-hah-hah!
trn,e07,c20,u007,Ross Geller,joy,"[['OK', ',', 'guys', ',', 'guys', '?'], ['I', 'have', 'the', 'definitive', 'one', '.'], ['Mwwwooooo', '-', 'hah', '-', 'hah', '...']]","OK, guys, guys? I have the definitive one. Mwwwooooo-hah-hah..."
trn,e07,c20,u009,Ross Geller,joy,"[['Oh', '..'], ['oh', '...'], ['oh', '.']]",Oh.. oh... oh.
trn,e07,c20,u010,Joey Tribbiani,joy,"[['Hey', 'Ross', '.'], ['This', 'probably', 'is', ""n't"", 'the', 'best', 'time', 'to', 'bring', 'it', 'up', ',', 'but', 'you', 'have', 'to', 'throw', 'a', 'party', 'for', 'Monica', '.']]","Hey Ross. This probably isn't the best time to bring it up, but you have to throw a party for Monica."
trn,e08,c01,u001,Chandler Bing,joy,"[['Dehydrated', 'Japanese', 'noodles', 'under', 'fluorescent', 'lights', '...'], ['does', 'it', 'get', 'better', 'than', 'this', '?']]",Dehydrated Japanese noodles under fluorescent lights... does it get better than this?
trn,e08,c01,u002,Shelley,joy,"[['Question', '.'], ['You', ""'re"", 'not', 'dating', 'anybody', ',', 'are', 'you', ',', 'because', 'I', 'met', 'somebody', 'who', 'would', 'be', 'perfect', 'for', 'you', '.']]","Question. You're not dating anybody, are you, because I met somebody who would be perfect for you."
trn,e08,c01,u003,Chandler Bing,sad,"[['Ah', ',', ""y'see"", ',', 'perfect', 'might', 'be', 'a', 'problem', '.'], ['Had', 'you', 'said', ""'"", 'co', '-', 'dependent', ""'"", ',', 'or', ""'"", 'self', '-', 'destructive', ""'"", '...']]","Ah, y'see, perfect might be a problem. Had you said 'co-dependent', or 'self-destructive'..."
trn,e08,c01,u004,Shelley,powerful,"[['Do', 'you', 'want', 'a', 'date', 'Saturday', '?']]",Do you want a date Saturday?
trn,e08,c01,u005,Chandler Bing,joy,"[['Yes', 'please', '.']]",Yes please.
trn,e08,c01,u006,Shelley,peaceful,"[['Okay', '.'], ['He', ""'s"", 'cute', ',', 'he', ""'s"", 'funny', ',', 'he', ""'s"", '-']]","Okay. He's cute, he's funny, he's-"
trn,e08,c01,u007,Chandler Bing,angry,"[['He', ""'s"", 'a', 'he', '?']]",He's a he?
trn,e08,c01,u008,Shelley,scared,"[['Well', 'yeah', '!'], ['...'], ['Oh', 'God', '.'], ['I', '-', 'just', '-', 'I', 'thought', '-', 'Good', ',', 'Shelley', '.'], ['I', ""'m"", 'just', 'gon', 'na', 'go', 'flush', 'myself', 'down', 'the', 'toilet', 'now', '...'], ['Okay', ',', 'goodbye', '...']]","Well yeah! ...Oh God. I- just- I thought- Good, Shelley. I'm just gonna go flush myself down the toilet now... Okay, goodbye..."
trn,e08,c02,u001,Chandler Bing,angry,"[['...'], ['Could', ""n't"", 'enjoy', 'a', 'cup', 'of', 'noodles', 'after', 'that', '.'], ['I', 'mean', ',', 'is', 'that', 'ridiculous', '?'], ['Can', 'you', 'believe', 'she', 'actually', 'thought', 'that', '?']]","...Couldn't enjoy a cup of noodles after that. I mean, is that ridiculous? Can you believe she actually thought that?"
trn,e08,c02,u002,Rachel Green,neutral,"[['Um', '...'], ['yeah', '.'], ['Well', ',', 'I', 'mean', ',', 'when', 'I', 'first', 'met', 'you', ',', ""y'know"", ',', 'I', 'thought', 'maybe', ',', 'possibly', ',', 'you', 'might', 'be', '...']]","Um... yeah. Well, I mean, when I first met you, y'know, I thought maybe, possibly, you might be..."
trn,e08,c02,u003,Chandler Bing,neutral,"[['You', 'did', '?']]",You did?
trn,e08,c02,u004,Rachel Green,angry,"[['Yeah', ',', 'but', 'then', 'you', 'spent', 'Phoebe', ""'s"", 'entire', 'birthday', 'party', 'talking', 'to', 'my', 'breasts', ',', 'so', 'then', 'I', 'figured', 'maybe', 'not', '.']]","Yeah, but then you spent Phoebe's entire birthday party talking to my breasts, so then I figured maybe not."
trn,e08,c02,u005,Chandler Bing,neutral,"[['Huh', '.'], ['Did', ',', 'uh', '...'], ['any', 'of', 'the', 'rest', 'of', 'you', 'guys', 'think', 'that', 'when', 'you', 'first', 'met', 'me', '?']]","Huh. Did, uh... any of the rest of you guys think that when you first met me?"
trn,e08,c02,u006,Monica Geller,neutral,"[['I', 'did', '.']]",I did.
trn,e08,c02,u007,Phoebe Buffay,neutral,"[['Yeah', ',', 'I', 'think', 'so', ',', 'yeah', '.']]","Yeah, I think so, yeah."
trn,e08,c02,u008,Joey Tribbiani,neutral,"[['Not', 'me', '.']]",Not me.
trn,e08,c02,u009,Ross Geller,scared,"[['Nono', ',', 'me', 'neither', '.'], ['Although', ',', 'uh', ',', ""y'know"", ',', 'back', 'in', 'college', ',', 'Susan', 'Sallidor', 'did', '.']]","Nono, me neither. Although, uh, y'know, back in college, Susan Sallidor did."
trn,e08,c02,u010,Chandler Bing,neutral,"[['You', ""'re"", 'kidding', '!'], ['Did', 'you', 'tell', 'her', 'I', 'was', ""n't"", '?']]",You're kidding! Did you tell her I wasn't?
trn,e08,c02,u011,Ross Geller,neutral,"[['No', '.'], ['No', ',', 'it', ""'s"", 'just', ""'"", 'cause', ',', 'uh', ',', 'I', 'kinda', 'wanted', 'to', 'go', 'out', 'with', 'her', 'too', ',', 'so', 'I', 'told', 'her', ',', 'actually', ',', 'you', 'were', 'seeing', 'Bernie', 'Spellman', '...'], ['who', 'also', 'liked', 'her', ',', 'so', '...']]","No. No, it's just 'cause, uh, I kinda wanted to go out with her too, so I told her, actually, you were seeing Bernie Spellman... who also liked her, so..."
trn,e08,c02,u013,Chandler Bing,neutral,"[['Well', ',', 'this', 'is', 'fascinating', '.'], ['So', ',', 'uh', ',', 'what', 'is', 'it', 'about', 'me', '?']]","Well, this is fascinating. So, uh, what is it about me?"
trn,e08,c02,u014,Phoebe Buffay,peaceful,"[['I', 'du', 'n', 'no', ',', ""'cause"", 'you', ""'re"", 'smart', ',', 'you', ""'re"", 'funny', '...']]","I dunno, 'cause you're smart, you're funny..."
trn,e08,c02,u015,Chandler Bing,neutral,"[['Ross', 'is', 'smart', 'and', 'funny', ',', ""d'you"", 'ever', 'think', 'that', 'about', 'him', '?']]","Ross is smart and funny, d'you ever think that about him?"
trn,e08,c02,u016,#ALL#,neutral,"[['Yeah', '!'], ['Right', '!']]",Yeah! Right!
trn,e08,c02,u017,Chandler Bing,angry,"[['WHAT', 'IS', 'IT', '?!']]",WHAT IS IT?!
trn,e08,c02,u018,Monica Geller,neutral,"[['Okay', ',', 'I', '-', 'I', ""d'know"", ',', 'you', '-', 'you', 'just', '-', 'you', 'have', 'a', 'quality', '.']]","Okay, I-I d'know, you-you just- you have a quality."
trn,e08,c02,u019,#ALL#,peaceful,"[['Yes', '.'], ['Absolutely', '.'], ['A', 'quality', '.']]",Yes. Absolutely. A quality.
trn,e08,c02,u020,Chandler Bing,angry,"[['Oh', ',', 'oh', ',', 'a', 'quality', ',', 'good', ',', 'because', 'I', 'was', 'worried', 'you', 'guys', 'were', 'gon', 'na', 'be', 'vague', 'about', 'this', '.']]","Oh, oh, a quality, good, because I was worried you guys were gonna be vague about this."
trn,e08,c02,u022,Monica Geller,neutral,"[['Hello', '?'], ['Hello', '?'], ['Oh', '!'], ['Rachel', ',', 'it', ""'s"", 'Paolo', 'calling', 'from', 'Rome', '.']]","Hello? Hello? Oh! Rachel, it's Paolo calling from Rome."
trn,e08,c02,u023,Rachel Green,neutral,"[['Oh', 'my', 'God', '!'], ['Calling', 'from', 'Rome', '!'], ['Bon', 'giorno', ',', 'caro', 'mio', '.']]","Oh my God! Calling from Rome! Bon giorno, caro mio."
trn,e08,c02,u024,Ross Geller,neutral,"[['So', 'he', ""'s"", 'calling', 'from', 'Rome', '.'], ['I', 'could', 'do', 'that', '.'], ['Just', 'got', 'ta', 'go', 'to', 'Rome', '.']]",So he's calling from Rome. I could do that. Just gotta go to Rome.
trn,e08,c02,u025,Rachel Green,neutral,"[['Monica', ',', 'your', 'dad', 'just', 'beeped', 'in', ',', 'but', 'can', 'you', 'make', 'it', 'quick', '?'], ['Talking', 'to', 'Rome', '.'], ['I', ""'m"", 'talking', 'to', 'Rome', '.']]","Monica, your dad just beeped in, but can you make it quick? Talking to Rome. I'm talking to Rome."
trn,e08,c02,u026,Monica Geller,neutral,"[['Hey', 'dad', ',', 'what', ""'s"", 'up', '?'], ['Oh', 'God', '.'], ['Ross', ',', 'it', ""'s"", 'Nana', '.']]","Hey dad, what's up? Oh God. Ross, it's Nana."
trn,e08,c04,u001,Chandler Bing,neutral,"[['I', 'just', 'have', 'to', 'know', ',', 'okay', '.'], ['Is', 'it', 'my', 'hair', '?']]","I just have to know, okay. Is it my hair?"
trn,e08,c04,u002,Rachel Green,angry,"[['Yes', ',', 'Chandler', ',', 'that', ""'s"", 'exactly', 'what', 'it', 'is', '.'], ['It', ""'s"", 'your', 'hair', '.']]","Yes, Chandler, that's exactly what it is. It's your hair."
trn,e08,c04,u003,Phoebe Buffay,neutral,"[['Yeah', ',', 'you', 'have', 'homosexual', 'hair', '.']]","Yeah, you have homosexual hair."
trn,e08,c04,u005,Rachel Green,neutral,"[['So', ',', 'um', ',', 'did', 'she', '...']]","So, um, did she..."
trn,e08,c04,u006,Ross Geller,neutral,"[['Twice', '.']]",Twice.
trn,e08,c04,u007,Joey Tribbiani,neutral,"[['Twice', '?']]",Twice?
trn,e08,c04,u008,Phoebe Buffay,sad,"[['Oh', ',', 'that', 'sucks', '!']]","Oh, that sucks!"
trn,e08,c04,u009,Joey Tribbiani,neutral,"[['You', 'guys', 'okay', '?']]",You guys okay?
trn,e08,c04,u010,Ross Geller,neutral,"[['I', 'du', 'n', 'no', ',', 'it', ""'s"", 'weird', '.'], ['I', 'mean', ',', 'I', 'know', 'she', ""'s"", 'gone', ',', 'but', 'I', 'just', 'do', ""n't"", 'feel', ',', 'uh', '...']]","I dunno, it's weird. I mean, I know she's gone, but I just don't feel, uh..."
trn,e08,c04,u011,Phoebe Buffay,neutral,"[['Maybe', 'that', ""'s"", ""'cause"", 'she', ""'s"", 'not', 'really', 'gone', '.']]",Maybe that's 'cause she's not really gone.
trn,e08,c04,u012,Ross Geller,neutral,"[['Nono', ',', 'she', ""'s"", 'gone', '.']]","Nono, she's gone."
trn,e08,c04,u013,Monica Geller,neutral,"[['We', 'checked', '.'], ['A', 'lot', '.']]",We checked. A lot.
trn,e08,c04,u014,Phoebe Buffay,sad,"[['Hm', ',', 'I', 'mean', 'maybe', 'no', '-', 'one', 'ever', 'really', 'goes', '.'], ['Ever', 'since', 'my', 'mom', 'died', ',', 'every', 'now', 'and', 'then', ',', 'I', 'get', 'the', 'feeling', 'that', 'she', ""'s"", 'like', 'right', 'here', ',', ""y'know"", '?'], ['Oh', '!'], ['And', 'Debbie', ',', 'my', 'best', 'friend', 'from', 'junior', 'high', '-', 'got', 'struck', 'by', 'lightning', 'on', 'a', 'miniature', 'golf', 'course', '-', 'I', 'always', 'get', 'this', 'really', 'strong', 'Debbie', 'vibe', 'whenever', 'I', 'use', 'one', 'of', 'those', 'little', 'yellow', 'pencils', ',', ""y'know"", '?'], ['...'], ['I', 'miss', 'her', '.']]","Hm, I mean maybe no-one ever really goes. Ever since my mom died, every now and then, I get the feeling that she's like right here, y'know? Oh! And Debbie, my best friend from junior high- got struck by lightning on a miniature golf course- I always get this really strong Debbie vibe whenever I use one of those little yellow pencils, y'know? ...I miss her."
trn,e08,c04,u015,Rachel Green,peaceful,"[['Aw', '.'], ['Hey', ',', 'Pheebs', ',', 'want', 'this', '?']]","Aw. Hey, Pheebs, want this?"
trn,e08,c04,u016,Phoebe Buffay,joy,"[['Thanks', '!']]",Thanks!
trn,e08,c04,u017,Rachel Green,neutral,"[['Sure', '.'], ['I', 'just', 'sharpened', 'her', 'this', 'morning', '.']]",Sure. I just sharpened her this morning.
trn,e08,c04,u018,Joey Tribbiani,neutral,"[['Now', ',', 'see', ',', 'I', 'do', ""n't"", 'believe', 'any', 'of', 'that', '.'], ['I', 'think', 'once', 'you', ""'re"", 'dead', ',', 'you', ""'re"", 'dead', '!'], ['You', ""'re"", 'gone', '!'], ['You', ""'re"", 'worm', 'food', '!'], ['...'], ['So', 'Chandler', 'looks', 'gay', ',', 'huh', '?']]","Now, see, I don't believe any of that. I think once you're dead, you're dead! You're gone! You're worm food! ...So Chandler looks gay, huh?"
trn,e08,c04,u019,Phoebe Buffay,neutral,"[[""Y'know"", ',', 'I', 'du', 'n', 'no', 'who', 'this', 'is', ',', 'but', 'it', ""'s"", 'not', 'Debbie', '.']]","Y'know, I dunno who this is, but it's not Debbie."
trn,e08,c05,u001,Ross Geller,neutral,"[['I', 'thought', 'it', 'was', 'gon', 'na', 'be', 'a', 'closed', 'casket', '.']]",I thought it was gonna be a closed casket.
trn,e08,c05,u002,Judy Geller,joy,"[['Well', ',', 'that', 'does', ""n't"", 'mean', 'she', 'ca', ""n't"", 'look', 'nice', '!']]","Well, that doesn't mean she can't look nice!"
trn,e08,c05,u004,Judy Geller,neutral,"[['Sweetie', ',', 'you', 'think', 'you', 'can', 'get', 'in', 'there', '?']]","Sweetie, you think you can get in there?"
trn,e08,c05,u005,Ross Geller,angry,"[['I', 'do', ""n't"", 'see', 'why', 'not', '.']]",I don't see why not.
trn,e08,c05,u007,Ross Geller,joy,"[['Here', ""'s"", 'my', 'retainer', '!']]",Here's my retainer!
trn,e08,c06,u001,Ross Geller,neutral,"[['I', 'was', 'just', 'thinking', '.'], ['When', 'my', 'time', 'comes', '-']]",I was just thinking. When my time comes-
trn,e08,c06,u002,Monica Geller,scared,"[['Dad', '!']]",Dad!
trn,e08,c06,u003,Ross Geller,neutral,"[['Listen', 'to', 'me', '!'], ['When', 'my', 'time', 'comes', ',', 'I', 'wan', 'na', 'be', 'buried', 'at', 'sea', '.']]","Listen to me! When my time comes, I wanna be buried at sea."
